building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
1319,0,2016-03-20 08:00:00,95.9949,14,Entertainment/public assembly,287419,,,1.7,0.0,-11.7,0.0,1018.1,40.0,4.1
1319,1,2016-03-20 08:00:00,0.0,14,Entertainment/public assembly,287419,,,1.7,0.0,-11.7,0.0,1018.1,40.0,4.1
1319,3,2016-03-20 08:00:00,345.1930000000001,14,Entertainment/public assembly,287419,,,1.7,0.0,-11.7,0.0,1018.1,40.0,4.1
1319,0,2016-03-20 09:00:00,83.9955,14,Entertainment/public assembly,287419,,,1.7,,-11.1,0.0,1018.3,40.0,4.1
1319,1,2016-03-20 09:00:00,0.0,14,Entertainment/public assembly,287419,,,1.7,,-11.1,0.0,1018.3,40.0,4.1
1319,3,2016-03-20 09:00:00,558.001,14,Entertainment/public assembly,287419,,,1.7,,-11.1,0.0,1018.3,40.0,4.1
1319,0,2016-03-20 10:00:00,119.994,14,Entertainment/public assembly,287419,,,1.7,,-11.7,0.0,1018.8,30.0,3.6
1319,1,2016-03-20 10:00:00,0.0,14,Entertainment/public assembly,287419,,,1.7,,-11.7,0.0,1018.8,30.0,3.6
1319,3,2016-03-20 10:00:00,341.341,14,Entertainment/public assembly,287419,,,1.7,,-11.7,0.0,1018.8,30.0,3.6
1319,0,2016-03-20 11:00:00,83.9958,14,Entertainment/public assembly,287419,,,1.1,,-11.7,0.0,1019.6,30.0,3.6
1319,1,2016-03-20 11:00:00,0.0,14,Entertainment/public assembly,287419,,,1.1,,-11.7,0.0,1019.6,30.0,3.6
1319,3,2016-03-20 11:00:00,363.585,14,Entertainment/public assembly,287419,,,1.1,,-11.7,0.0,1019.6,30.0,3.6
1319,0,2016-03-20 12:00:00,107.994,14,Entertainment/public assembly,287419,,,1.1,,-10.6,0.0,1019.7,50.0,5.1
1319,1,2016-03-20 12:00:00,0.0,14,Entertainment/public assembly,287419,,,1.1,,-10.6,0.0,1019.7,50.0,5.1
1319,3,2016-03-20 12:00:00,286.494,14,Entertainment/public assembly,287419,,,1.1,,-10.6,0.0,1019.7,50.0,5.1
1319,0,2016-03-20 13:00:00,95.9949,14,Entertainment/public assembly,287419,,,1.7,,-10.6,0.0,1019.6,60.0,5.7
1319,1,2016-03-20 13:00:00,0.0,14,Entertainment/public assembly,287419,,,1.7,,-10.6,0.0,1019.6,60.0,5.7
1319,3,2016-03-20 13:00:00,281.577,14,Entertainment/public assembly,287419,,,1.7,,-10.6,0.0,1019.6,60.0,5.7
1319,0,2016-03-20 14:00:00,95.9952,14,Entertainment/public assembly,287419,,,2.2,,-11.1,0.0,1020.0,80.0,7.2
1319,1,2016-03-20 14:00:00,0.0,14,Entertainment/public assembly,287419,,,2.2,,-11.1,0.0,1020.0,80.0,7.2
1319,3,2016-03-20 14:00:00,527.98,14,Entertainment/public assembly,287419,,,2.2,,-11.1,0.0,1020.0,80.0,7.2
1319,0,2016-03-20 15:00:00,107.995,14,Entertainment/public assembly,287419,,,2.2,,-10.6,0.0,1020.3,70.0,5.1
1319,1,2016-03-20 15:00:00,0.0,14,Entertainment/public assembly,287419,,,2.2,,-10.6,0.0,1020.3,70.0,5.1
1319,3,2016-03-20 15:00:00,281.458,14,Entertainment/public assembly,287419,,,2.2,,-10.6,0.0,1020.3,70.0,5.1
1319,0,2016-03-20 16:00:00,95.9949,14,Entertainment/public assembly,287419,,,2.8,,-9.4,0.0,1019.5,60.0,6.7
1319,1,2016-03-20 16:00:00,0.0,14,Entertainment/public assembly,287419,,,2.8,,-9.4,0.0,1019.5,60.0,6.7
1319,3,2016-03-20 16:00:00,289.761,14,Entertainment/public assembly,287419,,,2.8,,-9.4,0.0,1019.5,60.0,6.7
1319,0,2016-03-20 17:00:00,95.9949,14,Entertainment/public assembly,287419,,,4.4,,-6.7,0.0,1018.6,100.0,4.6
1319,1,2016-03-20 17:00:00,0.0,14,Entertainment/public assembly,287419,,,4.4,,-6.7,0.0,1018.6,100.0,4.6
1319,3,2016-03-20 17:00:00,165.91099999999997,14,Entertainment/public assembly,287419,,,4.4,,-6.7,0.0,1018.6,100.0,4.6
1319,0,2016-03-20 18:00:00,107.995,14,Entertainment/public assembly,287419,,,5.0,,-5.0,0.0,1017.5,70.0,5.7
1319,1,2016-03-20 18:00:00,0.0,14,Entertainment/public assembly,287419,,,5.0,,-5.0,0.0,1017.5,70.0,5.7
1319,3,2016-03-20 18:00:00,374.717,14,Entertainment/public assembly,287419,,,5.0,,-5.0,0.0,1017.5,70.0,5.7
1319,0,2016-03-20 19:00:00,107.994,14,Entertainment/public assembly,287419,,,5.6,,-3.9,0.0,1016.5,60.0,6.7
1319,1,2016-03-20 19:00:00,0.0,14,Entertainment/public assembly,287419,,,5.6,,-3.9,0.0,1016.5,60.0,6.7
1319,3,2016-03-20 19:00:00,393.98800000000006,14,Entertainment/public assembly,287419,,,5.6,,-3.9,0.0,1016.5,60.0,6.7
1319,0,2016-03-20 20:00:00,83.9955,14,Entertainment/public assembly,287419,,,4.4,,-3.3,0.0,1015.6,90.0,6.7
1319,1,2016-03-20 20:00:00,0.0,14,Entertainment/public assembly,287419,,,4.4,,-3.3,0.0,1015.6,90.0,6.7
1319,3,2016-03-20 20:00:00,377.382,14,Entertainment/public assembly,287419,,,4.4,,-3.3,0.0,1015.6,90.0,6.7
1319,0,2016-03-20 21:00:00,107.991,14,Entertainment/public assembly,287419,,,3.9,,-3.3,0.0,1015.5,70.0,5.1
1319,1,2016-03-20 21:00:00,0.0,14,Entertainment/public assembly,287419,,,3.9,,-3.3,0.0,1015.5,70.0,5.1
1319,3,2016-03-20 21:00:00,359.452,14,Entertainment/public assembly,287419,,,3.9,,-3.3,0.0,1015.5,70.0,5.1
1319,0,2016-03-20 22:00:00,107.995,14,Entertainment/public assembly,287419,,,3.3,,-3.3,0.0,1015.4,110.0,5.7
1319,1,2016-03-20 22:00:00,0.0,14,Entertainment/public assembly,287419,,,3.3,,-3.3,0.0,1015.4,110.0,5.7
1319,3,2016-03-20 22:00:00,374.893,14,Entertainment/public assembly,287419,,,3.3,,-3.3,0.0,1015.4,110.0,5.7
1319,0,2016-03-20 23:00:00,95.995,14,Entertainment/public assembly,287419,,,2.8,,-2.8,-1.0,1015.0,110.0,5.1
1319,1,2016-03-20 23:00:00,0.0,14,Entertainment/public assembly,287419,,,2.8,,-2.8,-1.0,1015.0,110.0,5.1
1319,3,2016-03-20 23:00:00,561.0930000000002,14,Entertainment/public assembly,287419,,,2.8,,-2.8,-1.0,1015.0,110.0,5.1
1319,0,2016-03-21 00:00:00,95.9951,14,Entertainment/public assembly,287419,,,2.2,,-2.2,-1.0,1015.3,100.0,3.6
1319,1,2016-03-21 00:00:00,0.0,14,Entertainment/public assembly,287419,,,2.2,,-2.2,-1.0,1015.3,100.0,3.6
1319,3,2016-03-21 00:00:00,570.198,14,Entertainment/public assembly,287419,,,2.2,,-2.2,-1.0,1015.3,100.0,3.6
1319,0,2016-03-21 01:00:00,107.994,14,Entertainment/public assembly,287419,,,1.1,,-1.1,-1.0,1015.0,80.0,2.6
1319,1,2016-03-21 01:00:00,0.0,14,Entertainment/public assembly,287419,,,1.1,,-1.1,-1.0,1015.0,80.0,2.6
1319,3,2016-03-21 01:00:00,618.747,14,Entertainment/public assembly,287419,,,1.1,,-1.1,-1.0,1015.0,80.0,2.6
1319,0,2016-03-21 02:00:00,95.9949,14,Entertainment/public assembly,287419,,,1.1,,-0.6,-1.0,1014.5,70.0,4.6
1319,1,2016-03-21 02:00:00,0.0,14,Entertainment/public assembly,287419,,,1.1,,-0.6,-1.0,1014.5,70.0,4.6
1319,3,2016-03-21 02:00:00,424.33,14,Entertainment/public assembly,287419,,,1.1,,-0.6,-1.0,1014.5,70.0,4.6
1319,0,2016-03-21 03:00:00,107.994,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1014.3,70.0,3.1
1319,1,2016-03-21 03:00:00,0.0,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1014.3,70.0,3.1
1319,3,2016-03-21 03:00:00,643.465,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1014.3,70.0,3.1
1319,0,2016-03-21 04:00:00,107.992,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1013.8,40.0,3.6
1319,1,2016-03-21 04:00:00,0.0,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1013.8,40.0,3.6
1319,3,2016-03-21 04:00:00,420.977,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1013.8,40.0,3.6
1319,0,2016-03-21 05:00:00,95.995,14,Entertainment/public assembly,287419,,,0.6,,-1.1,3.0,1012.6,20.0,2.6
1319,1,2016-03-21 05:00:00,0.0,14,Entertainment/public assembly,287419,,,0.6,,-1.1,3.0,1012.6,20.0,2.6
1319,3,2016-03-21 05:00:00,527.7130000000002,14,Entertainment/public assembly,287419,,,0.6,,-1.1,3.0,1012.6,20.0,2.6
1319,0,2016-03-21 06:00:00,95.995,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1012.0,60.0,2.6
1319,1,2016-03-21 06:00:00,0.0,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1012.0,60.0,2.6
1319,3,2016-03-21 06:00:00,724.072,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1012.0,60.0,2.6
1319,0,2016-03-21 07:00:00,107.994,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1011.7,330.0,2.6
1319,1,2016-03-21 07:00:00,0.0,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1011.7,330.0,2.6
1319,3,2016-03-21 07:00:00,341.228,14,Entertainment/public assembly,287419,,,0.6,,-1.1,-1.0,1011.7,330.0,2.6
1319,0,2016-03-21 08:00:00,107.994,14,Entertainment/public assembly,287419,,,0.0,,-1.1,-1.0,1010.9,340.0,2.1
1319,1,2016-03-21 08:00:00,0.0,14,Entertainment/public assembly,287419,,,0.0,,-1.1,-1.0,1010.9,340.0,2.1
1319,3,2016-03-21 08:00:00,292.067,14,Entertainment/public assembly,287419,,,0.0,,-1.1,-1.0,1010.9,340.0,2.1
1319,0,2016-03-21 09:00:00,107.994,14,Entertainment/public assembly,287419,,,0.6,,-1.7,-1.0,1010.0,40.0,3.1
1319,1,2016-03-21 09:00:00,0.0,14,Entertainment/public assembly,287419,,,0.6,,-1.7,-1.0,1010.0,40.0,3.1
1319,3,2016-03-21 09:00:00,398.922,14,Entertainment/public assembly,287419,,,0.6,,-1.7,-1.0,1010.0,40.0,3.1
1319,0,2016-03-21 10:00:00,95.9951,14,Entertainment/public assembly,287419,,,0.0,4.0,-2.2,0.0,1009.7,330.0,1.5
1319,1,2016-03-21 10:00:00,0.0,14,Entertainment/public assembly,287419,,,0.0,4.0,-2.2,0.0,1009.7,330.0,1.5
1319,3,2016-03-21 10:00:00,444.326,14,Entertainment/public assembly,287419,,,0.0,4.0,-2.2,0.0,1009.7,330.0,1.5
1319,0,2016-03-21 11:00:00,95.9949,14,Entertainment/public assembly,287419,,,-0.6,0.0,-2.2,0.0,1010.0,290.0,1.5
1319,1,2016-03-21 11:00:00,47.5503,14,Entertainment/public assembly,287419,,,-0.6,0.0,-2.2,0.0,1010.0,290.0,1.5
1319,3,2016-03-21 11:00:00,1070.56,14,Entertainment/public assembly,287419,,,-0.6,0.0,-2.2,0.0,1010.0,290.0,1.5
1319,0,2016-03-21 12:00:00,95.9949,14,Entertainment/public assembly,287419,,,-0.6,0.0,-2.2,0.0,1010.3,240.0,1.5
1319,1,2016-03-21 12:00:00,12.3021,14,Entertainment/public assembly,287419,,,-0.6,0.0,-2.2,0.0,1010.3,240.0,1.5
1319,3,2016-03-21 12:00:00,1088.15,14,Entertainment/public assembly,287419,,,-0.6,0.0,-2.2,0.0,1010.3,240.0,1.5
1319,0,2016-03-21 13:00:00,107.995,14,Entertainment/public assembly,287419,,,1.7,0.0,-1.7,0.0,1010.5,250.0,2.6
1319,1,2016-03-21 13:00:00,13.0338,14,Entertainment/public assembly,287419,,,1.7,0.0,-1.7,0.0,1010.5,250.0,2.6
1319,3,2016-03-21 13:00:00,797.8839999999999,14,Entertainment/public assembly,287419,,,1.7,0.0,-1.7,0.0,1010.5,250.0,2.6
1319,0,2016-03-21 14:00:00,83.9931,14,Entertainment/public assembly,287419,,,3.9,0.0,-1.7,0.0,1010.4,270.0,3.6
1319,1,2016-03-21 14:00:00,3.7536,14,Entertainment/public assembly,287419,,,3.9,0.0,-1.7,0.0,1010.4,270.0,3.6
1319,3,2016-03-21 14:00:00,778.045,14,Entertainment/public assembly,287419,,,3.9,0.0,-1.7,0.0,1010.4,270.0,3.6
1319,0,2016-03-21 15:00:00,107.994,14,Entertainment/public assembly,287419,,,6.1,0.0,-4.4,0.0,1010.4,320.0,5.7
1319,1,2016-03-21 15:00:00,10.6353,14,Entertainment/public assembly,287419,,,6.1,0.0,-4.4,0.0,1010.4,320.0,5.7
1319,3,2016-03-21 15:00:00,737.1610000000002,14,Entertainment/public assembly,287419,,,6.1,0.0,-4.4,0.0,1010.4,320.0,5.7
1319,0,2016-03-21 16:00:00,95.9949,14,Entertainment/public assembly,287419,,,6.7,2.0,-7.2,0.0,1010.1,300.0,6.2
1319,1,2016-03-21 16:00:00,13.2084,14,Entertainment/public assembly,287419,,,6.7,2.0,-7.2,0.0,1010.1,300.0,6.2
1319,3,2016-03-21 16:00:00,758.513,14,Entertainment/public assembly,287419,,,6.7,2.0,-7.2,0.0,1010.1,300.0,6.2
1319,0,2016-03-21 17:00:00,107.994,14,Entertainment/public assembly,287419,,,8.3,0.0,-10.6,0.0,1009.9,290.0,6.7
1319,1,2016-03-21 17:00:00,13.8677,14,Entertainment/public assembly,287419,,,8.3,0.0,-10.6,0.0,1009.9,290.0,6.7
1319,3,2016-03-21 17:00:00,648.573,14,Entertainment/public assembly,287419,,,8.3,0.0,-10.6,0.0,1009.9,290.0,6.7
1319,0,2016-03-21 18:00:00,95.9949,14,Entertainment/public assembly,287419,,,8.9,0.0,-11.1,0.0,1009.5,300.0,7.2
1319,1,2016-03-21 18:00:00,18.4531,14,Entertainment/public assembly,287419,,,8.9,0.0,-11.1,0.0,1009.5,300.0,7.2
1319,3,2016-03-21 18:00:00,765.9580000000002,14,Entertainment/public assembly,287419,,,8.9,0.0,-11.1,0.0,1009.5,300.0,7.2
1319,0,2016-03-21 19:00:00,95.9951,14,Entertainment/public assembly,287419,,,9.4,2.0,-10.0,0.0,1009.1,290.0,9.3
1319,1,2016-03-21 19:00:00,24.1178,14,Entertainment/public assembly,287419,,,9.4,2.0,-10.0,0.0,1009.1,290.0,9.3
1319,3,2016-03-21 19:00:00,669.9839999999998,14,Entertainment/public assembly,287419,,,9.4,2.0,-10.0,0.0,1009.1,290.0,9.3
1319,0,2016-03-21 20:00:00,95.9949,14,Entertainment/public assembly,287419,,,8.3,,-8.9,0.0,1009.6,310.0,8.8
1319,1,2016-03-21 20:00:00,22.2432,14,Entertainment/public assembly,287419,,,8.3,,-8.9,0.0,1009.6,310.0,8.8
1319,3,2016-03-21 20:00:00,790.554,14,Entertainment/public assembly,287419,,,8.3,,-8.9,0.0,1009.6,310.0,8.8
1319,0,2016-03-21 21:00:00,83.9955,14,Entertainment/public assembly,287419,,,8.9,,-10.6,0.0,1010.0,290.0,8.8
1319,1,2016-03-21 21:00:00,24.6041,14,Entertainment/public assembly,287419,,,8.9,,-10.6,0.0,1010.0,290.0,8.8
1319,3,2016-03-21 21:00:00,784.6389999999999,14,Entertainment/public assembly,287419,,,8.9,,-10.6,0.0,1010.0,290.0,8.8
1319,0,2016-03-21 22:00:00,107.992,14,Entertainment/public assembly,287419,,,8.3,,-11.1,0.0,1010.7,290.0,5.7
1319,1,2016-03-21 22:00:00,11.6057,14,Entertainment/public assembly,287419,,,8.3,,-11.1,0.0,1010.7,290.0,5.7
1319,3,2016-03-21 22:00:00,679.2410000000001,14,Entertainment/public assembly,287419,,,8.3,,-11.1,0.0,1010.7,290.0,5.7
1319,0,2016-03-21 23:00:00,95.9949,14,Entertainment/public assembly,287419,,,7.2,4.0,-10.6,0.0,1011.9,310.0,4.6
1319,1,2016-03-21 23:00:00,0.0,14,Entertainment/public assembly,287419,,,7.2,4.0,-10.6,0.0,1011.9,310.0,4.6
1319,3,2016-03-21 23:00:00,605.806,14,Entertainment/public assembly,287419,,,7.2,4.0,-10.6,0.0,1011.9,310.0,4.6
1319,0,2016-03-22 00:00:00,95.9949,14,Entertainment/public assembly,287419,,,6.1,0.0,-10.0,0.0,1013.5,300.0,6.2
1319,1,2016-03-22 00:00:00,0.0,14,Entertainment/public assembly,287419,,,6.1,0.0,-10.0,0.0,1013.5,300.0,6.2
1319,3,2016-03-22 00:00:00,598.144,14,Entertainment/public assembly,287419,,,6.1,0.0,-10.0,0.0,1013.5,300.0,6.2
1319,0,2016-03-22 01:00:00,95.9949,14,Entertainment/public assembly,287419,,,5.6,0.0,-10.0,0.0,1014.8,300.0,4.1
1319,1,2016-03-22 01:00:00,0.0,14,Entertainment/public assembly,287419,,,5.6,0.0,-10.0,0.0,1014.8,300.0,4.1
1319,3,2016-03-22 01:00:00,663.572,14,Entertainment/public assembly,287419,,,5.6,0.0,-10.0,0.0,1014.8,300.0,4.1
1319,0,2016-03-22 02:00:00,95.9933,14,Entertainment/public assembly,287419,,,5.0,0.0,-10.6,0.0,1016.1,300.0,3.6
1319,1,2016-03-22 02:00:00,0.0,14,Entertainment/public assembly,287419,,,5.0,0.0,-10.6,0.0,1016.1,300.0,3.6
1319,3,2016-03-22 02:00:00,673.199,14,Entertainment/public assembly,287419,,,5.0,0.0,-10.6,0.0,1016.1,300.0,3.6
1319,0,2016-03-22 03:00:00,107.994,14,Entertainment/public assembly,287419,,,4.4,0.0,-10.6,0.0,1017.1,290.0,5.1
1319,1,2016-03-22 03:00:00,0.0,14,Entertainment/public assembly,287419,,,4.4,0.0,-10.6,0.0,1017.1,290.0,5.1
1319,3,2016-03-22 03:00:00,0.0,14,Entertainment/public assembly,287419,,,4.4,0.0,-10.6,0.0,1017.1,290.0,5.1
1319,0,2016-03-22 04:00:00,107.994,14,Entertainment/public assembly,287419,,,3.3,0.0,-10.0,0.0,1017.6,310.0,3.6
1319,1,2016-03-22 04:00:00,0.0,14,Entertainment/public assembly,287419,,,3.3,0.0,-10.0,0.0,1017.6,310.0,3.6
1319,3,2016-03-22 04:00:00,296.534,14,Entertainment/public assembly,287419,,,3.3,0.0,-10.0,0.0,1017.6,310.0,3.6
1319,0,2016-03-22 05:00:00,95.9917,14,Entertainment/public assembly,287419,,,2.8,0.0,-10.0,0.0,1017.9,300.0,3.1
1319,1,2016-03-22 05:00:00,0.0,14,Entertainment/public assembly,287419,,,2.8,0.0,-10.0,0.0,1017.9,300.0,3.1
1319,3,2016-03-22 05:00:00,236.705,14,Entertainment/public assembly,287419,,,2.8,0.0,-10.0,0.0,1017.9,300.0,3.1
1319,0,2016-03-22 06:00:00,107.994,14,Entertainment/public assembly,287419,,,2.2,0.0,-10.0,0.0,1018.2,290.0,2.6
1319,1,2016-03-22 06:00:00,0.0,14,Entertainment/public assembly,287419,,,2.2,0.0,-10.0,0.0,1018.2,290.0,2.6
1319,3,2016-03-22 06:00:00,227.756,14,Entertainment/public assembly,287419,,,2.2,0.0,-10.0,0.0,1018.2,290.0,2.6
1319,0,2016-03-22 07:00:00,107.994,14,Entertainment/public assembly,287419,,,1.7,0.0,-9.4,0.0,1018.8,280.0,2.1
1319,1,2016-03-22 07:00:00,0.0,14,Entertainment/public assembly,287419,,,1.7,0.0,-9.4,0.0,1018.8,280.0,2.1
1319,3,2016-03-22 07:00:00,309.252,14,Entertainment/public assembly,287419,,,1.7,0.0,-9.4,0.0,1018.8,280.0,2.1
1319,0,2016-03-22 08:00:00,95.9949,14,Entertainment/public assembly,287419,,,1.1,0.0,-9.4,0.0,1019.3,260.0,1.5
1319,1,2016-03-22 08:00:00,0.0,14,Entertainment/public assembly,287419,,,1.1,0.0,-9.4,0.0,1019.3,260.0,1.5
1319,3,2016-03-22 08:00:00,362.342,14,Entertainment/public assembly,287419,,,1.1,0.0,-9.4,0.0,1019.3,260.0,1.5
1319,0,2016-03-22 09:00:00,107.994,14,Entertainment/public assembly,287419,,,0.6,0.0,-9.4,0.0,1020.1,250.0,1.5
1319,1,2016-03-22 09:00:00,0.0,14,Entertainment/public assembly,287419,,,0.6,0.0,-9.4,0.0,1020.1,250.0,1.5
1319,3,2016-03-22 09:00:00,378.818,14,Entertainment/public assembly,287419,,,0.6,0.0,-9.4,0.0,1020.1,250.0,1.5
1319,0,2016-03-22 10:00:00,83.9955,14,Entertainment/public assembly,287419,,,0.0,0.0,-9.4,0.0,1020.5,240.0,1.5
1319,1,2016-03-22 10:00:00,0.0,14,Entertainment/public assembly,287419,,,0.0,0.0,-9.4,0.0,1020.5,240.0,1.5
1319,3,2016-03-22 10:00:00,470.6230000000001,14,Entertainment/public assembly,287419,,,0.0,0.0,-9.4,0.0,1020.5,240.0,1.5
1319,0,2016-03-22 11:00:00,107.994,14,Entertainment/public assembly,287419,,,-1.1,0.0,-9.4,0.0,1021.0,230.0,2.1
1319,1,2016-03-22 11:00:00,25.0706,14,Entertainment/public assembly,287419,,,-1.1,0.0,-9.4,0.0,1021.0,230.0,2.1
1319,3,2016-03-22 11:00:00,751.205,14,Entertainment/public assembly,287419,,,-1.1,0.0,-9.4,0.0,1021.0,230.0,2.1
1319,0,2016-03-22 12:00:00,95.9951,14,Entertainment/public assembly,287419,,,0.6,0.0,-8.9,0.0,1021.7,250.0,2.1
1319,1,2016-03-22 12:00:00,12.5353,14,Entertainment/public assembly,287419,,,0.6,0.0,-8.9,0.0,1021.7,250.0,2.1
1319,3,2016-03-22 12:00:00,905.917,14,Entertainment/public assembly,287419,,,0.6,0.0,-8.9,0.0,1021.7,250.0,2.1
1319,0,2016-03-22 13:00:00,107.994,14,Entertainment/public assembly,287419,,,3.3,0.0,-8.3,0.0,1022.3,250.0,3.1
1319,1,2016-03-22 13:00:00,11.3957,14,Entertainment/public assembly,287419,,,3.3,0.0,-8.3,0.0,1022.3,250.0,3.1
1319,3,2016-03-22 13:00:00,976.917,14,Entertainment/public assembly,287419,,,3.3,0.0,-8.3,0.0,1022.3,250.0,3.1
1319,0,2016-03-22 14:00:00,107.995,14,Entertainment/public assembly,287419,,,6.1,0.0,-8.9,0.0,1022.7,260.0,6.2
1319,1,2016-03-22 14:00:00,0.0,14,Entertainment/public assembly,287419,,,6.1,0.0,-8.9,0.0,1022.7,260.0,6.2
1319,3,2016-03-22 14:00:00,933.012,14,Entertainment/public assembly,287419,,,6.1,0.0,-8.9,0.0,1022.7,260.0,6.2
1319,0,2016-03-22 15:00:00,107.995,14,Entertainment/public assembly,287419,,,7.8,0.0,-8.3,0.0,1022.4,260.0,3.6
1319,1,2016-03-22 15:00:00,0.0,14,Entertainment/public assembly,287419,,,7.8,0.0,-8.3,0.0,1022.4,260.0,3.6
1319,3,2016-03-22 15:00:00,866.563,14,Entertainment/public assembly,287419,,,7.8,0.0,-8.3,0.0,1022.4,260.0,3.6
1319,0,2016-03-22 16:00:00,107.994,14,Entertainment/public assembly,287419,,,9.4,0.0,-7.2,0.0,1021.6,270.0,5.7
1319,1,2016-03-22 16:00:00,0.0,14,Entertainment/public assembly,287419,,,9.4,0.0,-7.2,0.0,1021.6,270.0,5.7
1319,3,2016-03-22 16:00:00,653.092,14,Entertainment/public assembly,287419,,,9.4,0.0,-7.2,0.0,1021.6,270.0,5.7
1319,0,2016-03-22 17:00:00,107.994,14,Entertainment/public assembly,287419,,,11.1,0.0,-5.0,0.0,1020.5,250.0,6.2
1319,1,2016-03-22 17:00:00,60.2884,14,Entertainment/public assembly,287419,,,11.1,0.0,-5.0,0.0,1020.5,250.0,6.2
1319,3,2016-03-22 17:00:00,738.442,14,Entertainment/public assembly,287419,,,11.1,0.0,-5.0,0.0,1020.5,250.0,6.2
1319,0,2016-03-22 18:00:00,119.994,14,Entertainment/public assembly,287419,,,12.2,0.0,-4.4,0.0,1019.6,280.0,6.2
1319,1,2016-03-22 18:00:00,42.4421,14,Entertainment/public assembly,287419,,,12.2,0.0,-4.4,0.0,1019.6,280.0,6.2
1319,3,2016-03-22 18:00:00,480.339,14,Entertainment/public assembly,287419,,,12.2,0.0,-4.4,0.0,1019.6,280.0,6.2
1319,0,2016-03-22 19:00:00,107.989,14,Entertainment/public assembly,287419,,,12.2,0.0,-3.3,0.0,1018.1,210.0,5.1
1319,1,2016-03-22 19:00:00,27.7791,14,Entertainment/public assembly,287419,,,12.2,0.0,-3.3,0.0,1018.1,210.0,5.1
1319,3,2016-03-22 19:00:00,487.875,14,Entertainment/public assembly,287419,,,12.2,0.0,-3.3,0.0,1018.1,210.0,5.1
1319,0,2016-03-22 20:00:00,107.995,14,Entertainment/public assembly,287419,,,13.3,0.0,-2.8,0.0,1017.8,230.0,6.7
1319,1,2016-03-22 20:00:00,64.1432,14,Entertainment/public assembly,287419,,,13.3,0.0,-2.8,0.0,1017.8,230.0,6.7
1319,3,2016-03-22 20:00:00,514.701,14,Entertainment/public assembly,287419,,,13.3,0.0,-2.8,0.0,1017.8,230.0,6.7
1319,0,2016-03-22 21:00:00,119.994,14,Entertainment/public assembly,287419,,,13.3,0.0,-3.9,0.0,1017.2,230.0,5.7
1319,1,2016-03-22 21:00:00,98.6807,14,Entertainment/public assembly,287419,,,13.3,0.0,-3.9,0.0,1017.2,230.0,5.7
1319,3,2016-03-22 21:00:00,604.526,14,Entertainment/public assembly,287419,,,13.3,0.0,-3.9,0.0,1017.2,230.0,5.7
1319,0,2016-03-22 22:00:00,119.994,14,Entertainment/public assembly,287419,,,12.8,0.0,-3.3,0.0,1016.7,230.0,6.2
1319,1,2016-03-22 22:00:00,98.6807,14,Entertainment/public assembly,287419,,,12.8,0.0,-3.3,0.0,1016.7,230.0,6.2
1319,3,2016-03-22 22:00:00,604.526,14,Entertainment/public assembly,287419,,,12.8,0.0,-3.3,0.0,1016.7,230.0,6.2
1319,0,2016-03-22 23:00:00,119.994,14,Entertainment/public assembly,287419,,,11.7,,-2.8,0.0,1016.6,220.0,6.7
1319,1,2016-03-22 23:00:00,98.6807,14,Entertainment/public assembly,287419,,,11.7,,-2.8,0.0,1016.6,220.0,6.7
1319,3,2016-03-22 23:00:00,604.526,14,Entertainment/public assembly,287419,,,11.7,,-2.8,0.0,1016.6,220.0,6.7
1319,0,2016-03-23 00:00:00,119.994,14,Entertainment/public assembly,287419,,,10.6,,-2.8,0.0,1016.5,220.0,3.6
1319,1,2016-03-23 00:00:00,98.6807,14,Entertainment/public assembly,287419,,,10.6,,-2.8,0.0,1016.5,220.0,3.6
1319,3,2016-03-23 00:00:00,604.526,14,Entertainment/public assembly,287419,,,10.6,,-2.8,0.0,1016.5,220.0,3.6
1319,0,2016-03-23 01:00:00,119.994,14,Entertainment/public assembly,287419,,,10.0,,-2.2,0.0,1016.6,190.0,3.1
1319,1,2016-03-23 01:00:00,98.6807,14,Entertainment/public assembly,287419,,,10.0,,-2.2,0.0,1016.6,190.0,3.1
1319,3,2016-03-23 01:00:00,604.526,14,Entertainment/public assembly,287419,,,10.0,,-2.2,0.0,1016.6,190.0,3.1
1319,0,2016-03-23 02:00:00,119.994,14,Entertainment/public assembly,287419,,,9.4,,-2.2,0.0,1016.2,180.0,3.6
1319,1,2016-03-23 02:00:00,98.6807,14,Entertainment/public assembly,287419,,,9.4,,-2.2,0.0,1016.2,180.0,3.6
